page,row,date,time,title,body
271,1,"2020-02-12","08:59:52","전북 익산 '마동 오투그란데 힐즈', 제일건설 시공 예정","◆2월◆ 바이러스 대비!!! 마스크와 함께 꼭 챙겨야 할 것은? ☞ 클릭해서 확인 ☜  [이데일리 박지혜 기자] 전북 익산의 마동재건축지역주택조합(가칭) 아파트 ‘마동 오투그란데 힐즈’의 시공 예정사로 제일건설이 참여한다.  11일 ‘마동 오투그란데 힐즈’ 측은 “최근 제일건설이 시고 예정사로 참여를 결정해 향후 익산 대표 프리미엄 아파트의 탄생이 기대된다”라고 밝혔다.  ‘마동 오투그란데 힐즈’는 지하 2층~지상 24층, 전용면적 59~84㎡, 총 776가구 규모로 건립될 예정이다.   관계자는 “익산시 마동 ‘주공 1차 아파트’를 새로운 방식으로 재건축해 공급하는 단지로, 빠르게 진행할 수 있는 지역주택조합 방식으로 변경해 사업을 추진하고 있다”고 전했다.       단지는 수만 여 명이 근무하고 있는 익산 국가산업단지와 가깝다. 인근에 홈플러스, 롯데마트, 솜리문화예술회관 등 생활편의시설과 익산시청 본청, 익산시청 제2청사 등 주요 관공서도 인접해 있다. 차로 5분 거리에는 KTX 익산역이 있다.   또 이리초등학교, 전북기계공업고등학교, 전북대학교 특성화 캠퍼스 등이 도보 통학권에 있다.   이 밖에도 ‘마동 오투그란데 힐즈’와 마주 보는 곳에 2022년 약 25만㎡ 규모, 5개 테마의 ‘마동공원’ 조성이 예정돼 있다.  상담이 가능한 주택홍보관은 전라북도 익산시 영등동에 있다.     [2월] 미리 알아두면 좋은 극비 호재는? ※즉시 확인※  ▶ 하이스탁론, 선취수수료없는 월 0.2%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
271,2,"2020-02-12","08:59:51","""OCI, 국내 적자 사업 철수 손익 개선효과는 올 하반기부터""-대신증권","[서울=뉴스핌] 김형락 기자 = 대신증권은 특수화학제품 생산기업 OCI가 국내 적자 사업 중단으로 이익 개선 효과가 나타날 것으로 기대했다. 영업이익은 내년부터 흑자전환할 것으로 내다봤다.  한상원 대신증권 연구원은 12일 ""대규모 적자 사업 중단으로 OCI 실적 개선 및밸류에이션(실적 대비 주가 수준) 정상화를 기대한다""며 ""내년부터 폴리실리콘(Mg-Si를 정제해 만든 초고순도 제품으로 태양전지 및 반도체웨이퍼 핵심소재로 사용) 사업 흑자 전환과 함께 전사 영업이익도 흑자 전환할 것""이라고 말했다.   [서울=뉴스핌] 김형락 기자 = OCI 기업개요 2020.02.12 rock@newspim.com [자료=대신증권]  투자의견은 매수, 목표주가는 7만5000원을 유지했다.   OCI는 전날군산 공장 태양광용 폴리실리콘 생산 중단을 결정했다. 연간 생산량 5만2000톤 규모로 OCI 전체 폴리실리콘 생산능력의 66%에 해당한다. 말레이시아(2만7000톤/년) 공장은 가동을 지속한다.  군산 공장 내 P1 생산라인(생산능력 6500톤/년)은 설비 보완 작업 이후 오는 5월부터재가동해 반도체용 폴리실리콘 사업에 집중한다. 2022년 반도체용 폴리실리콘 5000톤 판매 목표 달성시 글로벌 시장 내 점유율은 10% 전후를기록할 것으로 전망했다.  OCI 사업부는 베이직케미칼, 카본케미칼, 에너지솔루션으로 나뉜다. 주요 생산제품은 폴리실리콘(7만9000톤/ 년), 카본블랙(35만톤/년), 벤젠(26만톤/년), PA(6만톤/년), TDI(5만톤/년) 등이다.  한 연구원은 ""작년 베이직케미칼 영업손실 2292억원 대부분이 폴리실리콘에서 기인했다""며 ""특히 국내 원가가 상대적으로 높았던 점을 감안하면 적자사업 철수에 따른 이익 개선 효과가 기대된다""고 분석했다.  이어 ""군산 공장 가동 중단에 따른 손익 개선효과는 올 하반기부터 본격화할 것""이라며 ""2020년까지는 영업손실 429억원을 기록하겠지만, 2021년 영업이익 858억원을 기록하며 흑자전환 할 것""으로 예상했다.  공급 감소에 따른 태양광용 폴리실리콘 가격 반등 가능성은 제한적으로 판단했다. 2018년 하반기부터 작년 상반기까지 중국발 대규모 증설로 공급과잉률 150%(실질 생산능력 기준 130%)를 웃돌고 있기 때문이다.  OCI는 작년 4분기 영업손실 643억원을 기록하며 적자를 지속했다. 베이직케미칼 부분은 3분기 폴리실리콘 정기보수 종료에 따른 원가 하락에도 가격 하락과 판매량 감소로 적자를 이어갔다. 석유화학·카본소재 부분도 적자를 기록했다. 주요제품 시황 부진과 정기보수가 영향을 미쳤다.     rock@newspim.com [11일 공시종합] OCI, 군산공장 폴리실리콘 생산중단 등 OCI, 지난해 영업손실 1807억 '적자 전환'…""태양광 시황 악화 탓""  OCI, 군산공장 폴리실리콘 생산중단   ▶신종코로나 바이러스 1000% 갈 新 대장주 大공개(확인)   저작권자(c) 글로벌리더의 지름길 종합뉴스통신사뉴스핌(Newspim), 무단 전재-재배포 금지"
271,3,"2020-02-12","08:59:48","증권 전문 방송 이토마토, 선물 모의투자로 실전체험 기회 제공","증권 전문 방송으로 유명한 이토마토에서 선물 모의투자대회 서비스를 제공한다.  토마토 모의투자대회 서비스는 자체 HTS를 통해 거래할 수 있으며, 이토마토 회원이라면 누구나 참여 가능하다. 토마토 모의투자는 KOSPI 200 지수 선물을 대상으로 매일 대회가진행되고, 무료로 참여가 가능하다. 모의투자대회 결과 상위 20% 고객에게는 최대 6,500만원의 실전 선물 투자를 할 수 있는 기회를 제공한다.    자세한 내용은 토마토 모의투자대회 홈페이지(http://battle.tomato.co.kr/)에서 확인 가능하다.    ◈토마토 모의투자대회란? ▶참가비 무료 (일간 대회 중 중도포기 후 재참가시에도 무료) ▶시상 : 최대 6500만원 선물 실전 어카운트지급  ▶거래종목 : KOSPI200 지수 선물 근월물  ;파생상품;선물;선물모의투자대회;모의투자대회;KOSPI200;KOSPI200선물지수     real@heraldcorp.com           [프리미엄 링크] ◆ [평생무료] ""주식카톡방"" 대박주를 추천받는데 100원도 안낸다~ ◆ 아직도 추천주를 돈내고 받으세요? ※지금 놓치면 10년은 후회합니다. 못해도 500% 新 코로나대장주는?   10%수익을 40%로 만들어 준다고?? 영웅스탁론이라면 가능~! [영웅스탁론]효과적인 레버리지를 이용하여 수익률을 4배로!!   ▶마스크,손세정제 동났다! 실적 1000%급증 예상 관련주 공개 (CLICK)    ☞국내외 수주 1조원 폭발하는 재료+폐렴 관련주가 단돈 1천원대!?    [오늘의 인기기사] ◆ [국대스탁론]업계 최저금리 2.29%! 100%한종목 투자가능+신용/ 미수 대환가능 “중국 전역확산” “우한폐렴” 관련 株 20년 부자될 절호의 기회◀ CLICK ▶묻고 따블로 갈 신종코로나+실적까지! 목표수익 2000% (확인) ◆ 똑똑해진 소비자..한국도 이젠 소형차 시대 ◆ 2020년 한국 TV 2대중 1대 인터넷 연결된다"
271,4,"2020-02-12","08:59:47","[투자유망주] 어제 장마감 이후 급등한 종목 진흥기업우B, 태양금속우","▶▶[무료 공개]◀◀ ""100만원""만 있어도 지금 당장 ""이것""부터 사라!! >>> (바로확인) ◆◆100%추가급등 예상◆◆ 개별주 장세 후속테마 TOP 3 (지금 추천받기) 최저금리로 갈아탈 수 있는 마지막 버스, 신용·미수·예담 대환하고 취급수수료 할인 받자! ▶▶[급등임박 공개]◀◀ 2020년 상반기 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인)     관련기사 ""임원 승진하느니 '만년부장'으로 살래요"" 고유정 ""남들은 돈 주고 성관계…"" 돌발 발언 ""나오지 마세요""…갑작스런 해고 통보 이유가 ""우한 폐렴, 빙산의 일각일 수도"" 경고장 車 후진하는데 부딪혀 슬라이딩…""수상합니다""    ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
271,5,"2020-02-12","08:59:47","현대백화점그룹ㆍSTX중공업ㆍSK바이오…‘대졸 신입 모집’","상반기 공채모집 윤곽 발표가 목전인 가운데 일부 대기업에서 대졸신입 채용을 시작했다. SK바이오사이언스는 지난 4일, STX중공업과 GS엠비즈는 10일부터 각각 대졸 신입사원 채용공고를 걸고 모집에 나선 것. 신종 코로나 여파로 일부 기업에서 기존 채용 전형의 연기 또는 취소를결정한 것과 반대된 행보다. 취업포털 인크루트가 12일 해당 소식을 전한다.  먼저 이달 4일부터 SK바이오사이언스는 Bio R&D 신입부문 모집을 시작했다. 직무는 박테리아 배양/정제, 단백질 접합 공정 등으로 석사 이상학력자, 공인어학성적 소지자(토익기준 800점 이상)이면 지원할 수 있다. 전형절차는 서류전형>필기전형(SKCT)>1차 면접>2차 임원면접 순으로 진행되며, 입사지원은 19일까지 SK 채용 홈페이지를 통해 온라인 지원서를 작성하면 된다.  다음으로는 STX중공업이 대졸신입 채용을 시작하며 바통을 이어 받았다. 회계 및 엔진커미셔닝 부문에서 신입 및 경력사원 모집을 시작한 것. 자격요건은 회계부문은 경영, 회계학 전공 그리고 엔진커미셔닝 부분은 기계공학 대학졸업자 이상 학력 소지자를 선발한다. 원서접수 마감일은 19일까지, 이후 1, 2차면접 등이 예정돼 있다.  GS엠비즈도 같은 날 신입사원 모집공고를 냈다. 채용분야는 autoOasis 및 마케팅 사업, 사업 지원 분야로 원서접수는 20일까지다. 공통 지원자격은 4월 입사 가능자다.  서브원의 경우 지난달 31일 영업 및 구매분야 상반기 신입사원 모집을 시작, 26일까지 지원서를 받는다. 청담러닝도 이달 4일부터 Branch Operator, Page by Page, Management, Curriculum, IT 총 5개 분야에서 2020년 상반기 신입 및 경력사원 채용에 나선 바 있다. 근무지는 R&D센터 및 본사 등 분야별 상이하며, 29일까지 채용 홈페이지에서 지원 가능하다.   이재훈 기자(yes@etoday.co.kr)    [종목기사] ● 신종코로나 넘어볼까? 현대百, 온라인 채널ㆍ오프라인 명품 ‘할인’ ● [포토] 현대백화점 ""오늘 새벽 낳은 계란, 50개씩 한정 판매"" ● '신종코로나 직격탄' 오프라인 유통가, ""온라인으로 살 길 찾는다"" ● “주주환원 강화” 국내 상장사, 이익 40% 줄어도 배당은 ‘그대로’ ● 현대백화점, 10일부터 더현대닷컴ㆍ현대H몰서 할인 행사  [오늘의 핫클릭] ●▶[급등임박 공개]◀ 2020년 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인) ●[증시 키워드] OCI, 국내 사업 철수 발표에 '급등'…우리들휴브레인, 블록딜 소식에 나홀로 '하한가' ●신종 코로나바이러스 감염증, 중국 확진자 4만4388명·사망자 1111명…후베이성 사망자 1000명 넘어 ●▶[무료공개]◀ ""100만원""만 있어도 당장 ""이것"" 부터 사라!! >>> (바로확인) ●국정철학이해도가 은행장 선임기준?         Copyrightⓒ이투데이, All rights reserved. (무단 전재 및 재배포 금지)   프리미엄 경제신문 이투데이    "
271,6,"2020-02-12","08:59:44","[출발]프로그램 116억 매도우위","◆2월◆ 바이러스 대비!!! 마스크와 함께 꼭 챙겨야 할 것은? ☞ 클릭해서 확인 ☜  [이데일리 MARKETPOINT] 09:01 현재차익거래 240억 매도우위, 비차익거래 124억 매수우위     [2월] 미리 알아두면 좋은 극비 호재는? ※즉시 확인※  ▶ 하이스탁론, 선취수수료 없는 월 0.2%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포금지＞    "
271,7,"2020-02-12","08:59:43","[출발]코스닥 상승..683.26(+0.13%)","◆2월◆ 바이러스 대비!!! 마스크와 함께 꼭 챙겨야 할 것은? ☞ 클릭해서 확인 ☜  [이데일리 MARKETPOINT] 09:01 현재코스닥 상승..683.26(+0.13%)     [2월] 미리 알아두면 좋은 극비 호재는? ※즉시 확인※  ▶ 하이스탁론, 선취수수료 없는 월 0.2%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
272,1,"2020-02-12","08:57:56","아프리카TV, 주당 550원 현금배당 결정",".ad {text-align:center; font-size:8pt; font-family:돋움;line-height:1.2}.title{font-size:14px;color:#203c76;font-weight:bold;margin-bottom:20px;}a,img {border:0; outline:none; selector-dummy:expression(this.hideFocus=true);}body,td,select,input,div,form,textarea,center,option,pre,blockquote {font-size:9pt; line-height:1.6; font-family:돋움;}table{width:100%; border:0px;}@media (min-width:650px){img {max-width:600px;height:auto}}@media (max-width:650px){img {max-width:500px;height:auto}}@media (max-width:550px){img {max-width:400px;height:auto}}@media (max-width:450px){img {max-width:300px;height:auto}}@media all and (max-width: 400px) {img {max-width:300px;height:auto}.tbl_dmd {width:340;text-align:right;border-collapse:collapse;}}.pv{display:none;}.popup {cursor : pointer;color:#0078c6;}.mttl {color:#821e1e;font-weight:bold;font-size:9pt;}.tldot {font-size:7pt;color:#0078c6;}td.pls {color:#ff3300;}td.mns {color:blue;}td.pls_ar {text-align:right;color:#ff3300;}td.ar {text-align:right;}td.ac {text-align:center;}.tbl_dmd {width:380;text-align:right;border-collapse:collapse;}.tbl_dmd {max-width:400;min-width:340;text-align:right;border-collapse:collapse;}.tbl_dmd td {padding-right:5;border:1px solid #dcdcdc;}.tbl_con {width:340;border-collapse:collapse;text-align:center;}.tbl_con td {padding-right:5;border:1px solid #dcdcdc;}r {display:none;} 제목 : 아프리카TV, 주당 550원 현금배당 결정 ☞펀드매니저들이 받아보는 모바일 주식신문! 매일2회 휴대폰으로 전송 (오전7시,오후6시반)  아프리카TV(은)는 보통주 1주당 550원(시가배당율 0.8%)의 현금배당(결산배당)을 결정했다고 공시했다. 배당금 총액은 60.12억원이며, 배당 기준일은 2019-12-31 이다. 아프리카TV(현금ㆍ현물배당결정) 바로가기  ※ 해당 기사는 인포스탁에서 자체개발한 인포봇(인공지능)이 작성한 기사 입니다. 투자정보 전문AI기자 인포봇 Infobot@infostock.co.kr   시장 주요이슈부터 테마주 포착까지 한번에 해결하는 ♠인포스탁 주식신문♠! ▶▶ 기간 무제한! 이용료 0원,주식카톡방 1천 3백명! 닫히기직전, 지금 바로 입장!!! ★ [중요] 4.15 총선 테마 수혜주 TOP 10 (무료 확인) 펀드매니저와 증권사 지점 영업사원들이 매일 2번씩 받아보는 ●인포스탁 주식신문● ♣ 中, 코로나 바이러스 확산.. 반사 이익 수혜주는!? (테마주 단타 공략 무료 체험)            Copyright ⓒ True&Live 증시뉴스 점유율1위, 인포스탁(www.infostock.co.kr)"
272,2,"2020-02-12","08:57:52","에어서울, 제주도 한정 특가 이벤트 실시…편도 총액 1만2500원부터","에어서울은 12일 오전 10시부터 오후 2시까지 김포~제주 노선에서 시간 한정 특가 이벤트를 실시한다.   오전 10시부터 단 네 시간 동안만 진행하는 김포~제주 노선 타임 세일은 운임이 3000원으로 유류세와 공항세를 모두 포함해도 편도 총액 1만2500원, 왕복 총액이 2만5000원부터다.   또 특가 운임을 구매해도 위탁 수하물 1개(15㎏)를 무료 이용할 수 있다. 탑승 기간은 이날부터 내달 28일까지다.   제주 타임 세일 항공권은 에어서울 홈페이지 회원을 대상으로 이날 오전 10시부터 선착순으로 판매되며, 에어서울 홈페이지 및 모바일 웹ㆍ앱 등을 통해 구매할 수 있다.   한영대 기자(yeongdai@etoday.co.kr)    [종목기사] ● 에어서울 ""이용객 10명중 8명 이상 재이용 의향 있어"" ● [단독] HDC현산, 아시아나항공 PMI 컨설팅에 맥킨지 선정... ‘전례없는’ 통합 순탄할까 ● 하청업체도 무급휴직…금호아시아나 구조조정 2탄(?) ● 국적사 中하늘길 99개 중 9개 남아…中항공사도 모두 감축 조치 ● 中 노선은 환불 수수료 면제해주는데…다른 국가는?  [오늘의 핫클릭] ●▶[급등임박 공개]◀ 2020년 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인) ●[증시 키워드] OCI, 국내 사업 철수 발표에 '급등'…우리들휴브레인, 블록딜 소식에 나홀로 '하한가' ●신종 코로나바이러스 감염증, 중국 확진자 4만4388명·사망자 1111명…후베이성 사망자 1000명 넘어 ●▶[무료공개]◀ ""100만원""만 있어도 당장 ""이것"" 부터 사라!! >>> (바로확인) ●국정철학이해도가 은행장 선임기준?         Copyrightⓒ이투데이, All rights reserved. (무단 전재 및 재배포 금지)   프리미엄 경제신문 이투데이    "
272,3,"2020-02-12","08:57:51","[속보] 홍남기 “신종코로나 공포 벗어나 정상적 경제활동 해야”","홍남기 “신종코로나 공포 벗어나 정상적 경제활동 해야”    ▶▶ VIP급등종목! 무료체험신청  ▶▶ 신종코로나바이러스 독보적 치료제 개발! 목표수익률 최소 700%!  ▶▶ [무료공개] ◀◀ 지금 ""100만원""만 있어도 당장 ""이것""부터 사라!! (바로 확인)    [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
