page,row,date,time,title,body
308,1,"2019-01-31","08:59:55","세계 1위가 2위 먹었다…매머드 조선업체 탄생","[머니투데이 황시영 기자] [대우조선 대주주 산은, 오늘 이사회서 의결…2조1000억원 인수자금 마련 등 관건]   국내는 물론 세계 1위 조선업체 현대중공업이 2위 대우조선해양을 인수하게 되면서 조선업계는 '빅뱅'수준의 대변화를 맞게 됐다. 국내 조선업계가 기존 '빅3'에서 '빅2'로 재편될 전망이다.   KDB산업은행과 현대중공업지주, 대우조선해양은 31일 각각 이사회를 열어 관련 안건을 의결할 예정이다. 산업은행은 대우조선해양 주식 55.7%를 갖고 있는 대주주다.   산업은행은 대우조선해양을 현대중공업그룹에 넘기기 위해 막판 협상을 하고 있다. 현대중공업지주가 현대중공업을 물적 분할해 현대·대우조선지주(가칭)를 설립하는 방안이 가장 유력하다.   산업은행은 이 신설 회사에 대우조선해양 보유 지분 55.7%를 현물 출자하고 대신 신주를 받아 2대 주주가 된다. 현대·대우조선지주가 산하에 현대중공업과 대우조선해양을 별도 회사로 거느리는 형태다. 현대중공업 자회사인 현대삼호중공업과 현대미포조선도 신설 지주회사에 편입된다.   현대중공업 시가총액은 10조2267억원으로, 현대중공업지주의 보유 지분 가치는 3조4730억원이다. 산업은행이 보유한 대우조선해양의 지분가치는 2조1000억원 수준이다.   국내 조선업계는 오랫동안 현대중공업, 대우조선, 삼성중공업 등 3사를 중심으로 한 '빅3' 체제를 유지해왔다.   그러나 공급과잉에 따른 글로벌 조선업계의 위기가 지속하고 '헐값 수주'에 따른 수익성 문제가 몇년간 지속돼왔다. 이때문에 일본 등 다른 나라 사례처럼 과감한 인수합병(M&A)을 통해 빅2 체제로 재편해야 한다는 지적이 꾸준히 제기됐다.   그동안 대우조선해양 내부와 정부 안팎에서 대우조선의 인수합병이 검토돼왔다.   업계에서는 대우조선이 2017년에 이어 작년에 흑자를 이어가며 어느 정도 경영 정상화를 이룬 지금이 적기라는 판단이 작용했다고 보고 있다. 지난해부터 조선업계가 업사이클을 타고 있다는 점도 작용한 것으로 보인다.      ▶▶[급등임박] 2019년 정부정책 최대수혜주 Top5 (바로확인)   ※주목※ 총 수수료 0원+월 0.4%대 금리 ▶ 저비용고수익 실현해볼까? (바로 가기)     [파워 인터뷰]      [관련기사] ☞ 29억 받고 27년 만에 사실혼 파경…세금은? ☞ 손혜원 올케 ""증여 맞다"" vs 남동생 ""차명 아니면 분신자살"" ☞ 김나영, 이혼 발표…""남편과 신뢰관계 무너져"" ☞ [조회공시]현대중공업, 대우조선해양 인수설 ☞ 삼성전자, 2조4054억원 규모 현금배당 실시…주당 354원      ▶▶[급등임박] 2018년 하반기 ""정부정책"" 수혜주 TOP 10 긴급공개(바로확인)   저금리 고수익의 비밀, 1644-6960 키워드림론에서확인       황시영 기자 apple1@mt.co.kr    <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
308,2,"2019-01-31","08:59:54","한달 늦은 산타랠리…반등 지속되나 속도조절 `무게`","2025년 말까지 국내주식 온라인거래 수수료 무료(제비용 제외) [바로 확인]       [이데일리 김재은 기자] 신한금융투자는 31일 미국 연방준비제도이사회(Fed·연준)이 한달만에 비둘기로 바뀌면서 산타랠리가 한달 늦게 찾아왔다고 분석했다. 자산가격 반등 랠리는 유지될 수 있지만, 속도조절은 당연하다고 예상했다.  연준이 1월 연방공개시장위원회(FOMC)에서 연방기금 목표금리를 연 2.25~2.50%로 만장일치 동결했다.   윤창용 하건형 신한금융투자 연구원은 “올해부터 매 FOMC마다 열리는 파월 의장의 기자회견은 상당히 비둘기적으로 변모했다”며 “금리를 추가로 인상할 근거가 약해진 가운데 대차대조표 축소도 좀 더 일찍끝날 수 있다”고 강조했다. 향후 통화정책의 변화는 전적으로 지표에 의존한다는 입장도 고수했다.   이들은 “연준이 비둘기로 바뀐배경은 성명서와 파월의장 기자회견에서 드러난다”며 “경기와 물가 판단이 소폭 후퇴했고, 파월의장은 세계 경제 성장세 둔화, 연방정부 셧다운 피해 등 경기 하강 위험을 언급했다”고 설명했다.   파월 의장은 세계 경제 성장세 둔화, 연방정부 셧다운 피해 우려 등을 밝히며 현재 연준의 정책 스탠스가 적절하다고 판단했다.   윤 연구원은 “이번 FOMC에서 변화된 연준의 통화정책 스탠스를 고려할 때 적어도 상반기중에 연방기금 목표금리 추가 인상은 없다”며 “올해 연방기금 목표금리는 동결 내지 하반기 1차례정도 추가 인상을 예상한다”고밝혔다. 경기 하랑 심화시 대차대조표 규모, 포트폴리오 구성 변화 등 모든 수단을 사용할 준비가 돼 있다고 강조했다. 다만 관세부과가 아직 성장에 미친 손실은 미미하다고 평가했다.   이같은 연준의 통화정책에 금융시장은 크게 화답했다. FOMC이후 S&P500지수는 1.6% 가까이 급등했고, 미국 국채 2년과 10년 금리는 각각 전일대비 4bp, 2bp 하락한 2.52%, 2.70%를 기록했다.   윤 연구원은 “한달 늦게 찾아온 산타로 인해 작년말 크리스마스 악몽에서 벗어나 호조세가 이어졌다”며 “불편했던 연준이 비둘기로 변모한 가운데 G2간 무역갈등까지 좀 더 완화된다면, 정책 조율에 편승한 자산가격 반등 랠리는 유지될 수 있다”고 예상했다.   다만 “연초이후 한달간 빠른 반등으로 위험자산 가격 매력은 상당부분 사라졌다”며 “미국 예산안 잡음, 채무한도 증액, 브렉시트 재협상 등 정책 불확성도 상존하고, 경제지표, 기업실적 등 뚜렷한 반등은 관찰되지 않아 반등의 속도조절은 당연히 동반될 수 밖에 없는 국면”이라고 덧붙였다.     ▶[무료추천] 개인정보 수집없는 카카오톡방 입장하기!  ▶ 하이스탁론, 선취수수료 없는 월 0.3%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
308,3,"2019-01-31","08:59:34","한달 늦은 산타랠리…반등 지속되나 속도조절 `무게`","2025년 말까지 국내주식 온라인거래 수수료 무료(제비용 제외) [바로 확인]       [이데일리 김재은 기자] 신한금융투자는 31일 미국 연방준비제도이사회(Fed·연준)이 한달만에 비둘기로 바뀌면서 산타랠리가 한달 늦게 찾아왔다고 분석했다. 자산가격 반등 랠리는 유지될 수 있지만, 속도조절은 당연하다고 예상했다.  연준이 1월 연방공개시장위원회(FOMC)에서 연방기금 목표금리를 연 2.25~2.50%로 만장일치 동결했다.   윤창용 하건형 신한금융투자 연구원은 “올해부터 매 FOMC마다 열리는 파월 의장의 기자회견은 상당히 비둘기적으로 변모했다”며 “금리를 추가로 인상할 근거가 약해진 가운데 대차대조표 축소도 좀 더 일찍끝날 수 있다”고 강조했다. 향후 통화정책의 변화는 전적으로 지표에 의존한다는 입장도 고수했다.   이들은 “연준이 비둘기로 바뀐배경은 성명서와 파월의장 기자회견에서 드러난다”며 “경기와 물가 판단이 소폭 후퇴했고, 파월의장은 세계 경제 성장세 둔화, 연방정부 셧다운 피해 등 경기 하강 위험을 언급했다”고 설명했다.   파월 의장은 세계 경제 성장세 둔화, 연방정부 셧다운 피해 우려 등을 밝히며 현재 연준의 정책 스탠스가 적절하다고 판단했다.   윤 연구원은 “이번 FOMC에서 변화된 연준의 통화정책 스탠스를 고려할 때 적어도 상반기중에 연방기금 목표금리 추가 인상은 없다”며 “올해 연방기금 목표금리는 동결 내지 하반기 1차례정도 추가 인상을 예상한다”고밝혔다. 경기 하랑 심화시 대차대조표 규모, 포트폴리오 구성 변화 등 모든 수단을 사용할 준비가 돼 있다고 강조했다. 다만 관세부과가 아직 성장에 미친 손실은 미미하다고 평가했다.   이같은 연준의 통화정책에 금융시장은 크게 화답했다. FOMC이후 S&P500지수는 1.6% 가까이 급등했고, 미국 국채 2년과 10년 금리는 각각 전일대비 4bp, 2bp 하락한 2.52%, 2.70%를 기록했다.   윤 연구원은 “한달 늦게 찾아온 산타로 인해 작년말 크리스마스 악몽에서 벗어나 호조세가 이어졌다”며 “불편했던 연준이 비둘기로 변모한 가운데 G2간 무역갈등까지 좀 더 완화된다면, 정책 조율에 편승한 자산가격 반등 랠리는 유지될 수 있다”고 예상했다.   다만 “연초이후 한달간 빠른 반등으로 위험자산 가격 매력은 상당부분 사라졌다”며 “미국 예산안 잡음, 채무한도 증액, 브렉시트 재협상 등 정책 불확성도 상존하고, 경제지표, 기업실적 등 뚜렷한 반등은 관찰되지 않아 반등의 속도조절은 당연히 동반될 수 밖에 없는 국면”이라고 덧붙였다.     ▶[무료추천] 개인정보 수집없는 카카오톡방 입장하기!  ▶ 하이스탁론, 선취수수료 없는 월 0.3%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
308,4,"2019-01-31","08:59:29","[클릭 e종목]""GS리테일, 실적 저조 이미 주가에 반영""","[아시아경제 고형광 기자] NH투자증권은 31일 GS리테일에 대해 4분기 실적이 시장 전망치를 밑돌았지만 현재 주가가 이미 이를 반영하고있다며 목표가는 3만8000원을 그대로 유지했다.   이지영 NH투자증권 연구원은 ""GS리테일은 작년 4분기 연결기준 영업이익은 전년 동기 대비 18% 감소한 253억원을 기록했다""며 ""이는 시장전망치를 26%가량 밑도는 것”이라고 밝혔다.   이 연구원은 ""비수기 진입으로 영업효율성이 낮아지고 인건비 관련 일화성 비용이 반영되며 상생지원금을 상쇄할 정도의 수익성 개선이 이뤄지지 못했다""고 설명했다.   그는 ""현재 기존점 성장률은 약 2%로 안정적인 수준이지만 1분기 역시 비수기로 수익성 개선 폭의 확인이 필요하다""며 ""슈퍼의 경우 최근온라인 신선식품 시장 경쟁이 과열되고 있어 보수적으로 접근한다""고 했다. 다만 호텔은 안정적인 영업이 지속될 것으로 내다봤다.   이 연구원은 ""GS리테일의 신규출점이 둔화됐지만 수익성 개선활동이 지속되며 올해는 한자릿수대 성장률을 기록할 것으로 추정된다""면서도 ""다만 현재 주가가 올해 실적 전망치 기준으로 주가수익비율(PER) 19배에 해당돼 이미 성장성과 안정성에 대한 평가를 받고 있다고 판단돼투자의견과 목표가를 각각 유지했다""고 설명했다.    ●2019년 정부정책 테마株 Top.5 전격 공개 [Click] ●'부자네스탁론' 월 0.4%대 금리, 100% 집중투자까지 ●'대박스탁론' 수수료없이 월 0.4%대 금리, 100% 집중투자까지 ●또 터질 수 밖에 없는 제2의 신라젠! 최소 “800%” 상승 예정! ●정부 수소차 대규모 확대 정책 ! ‘上’ 터질 종목은 ?  [관련기사]  ☞ [클릭 e종목]“GS리테일, 장기적 점유율 확대 기대”  ☞ [클릭 e종목]""GS리테일, 편의점 불확실성 여전…투자의견 '중립'""  ☞ GS리테일, 3Q 연결 영업익 776억…전년 대비 39% 증가  ☞ [클릭 e종목]GS리테일, 기존점 성장·비용절감…투자의견↑   ☞ ♥심심타파♥ 또 봐도 재밌는 레전드 만화 보기!    주식 자동 프로그램으로""月300만원""버는 男화제 최근 오토레이더라는 주식 자동매매 태블릿을 사용하며 매달 300만원씩꾸준히 수익을...    올해주목받는 ""유망株"" 이슈종목 무료 공개! 증시 변동이 지속되는 가운데, 올해 들어서며 저평가되던 유망주들에 대한 투자자들의 관심이 날로 뜨거워지는…   고형광 기자 kohk0101@asiae.co.kr   <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
308,5,"2019-01-31","08:59:25","日증시 상승 출발..닛케이 20832.91(+1.34%)","2025년 말까지 국내주식 온라인거래 수수료 무료(제비용 제외) [바로 확인]  [이데일리 MARKETPOINT] 09:00 현재 日증시상승 출발..닛케이 20832.91(+1.34%)     ▶[무료추천] 개인정보 수집없는 카카오톡방 입장하기!  ▶ 하이스탁론, 선취수수료 없는 월 0.3%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
308,6,"2019-01-31","08:59:22","[퀵리포트] POSCO, ""매수"" 유지..목표가 33만원-신한금투","▶최대 800%↑터질 쌍바닥 급등패턴! 현시점 가장 좋은 차트!!   [아이투자 이명석 기자]신한금융투자는 31일 POSCO(005490)에 대한 투자의견을 매수, 목표가를 33만원으로 제시했다.  신한금융투자 박광래 연구원이 작성한 POSCO 리포트 주요내용은 아래와 같다.  ▶ 4분기 영업이익: 별도 8,766억원, 연결 1.27조원으로 시장 기대치 부합  ▶ 1분기 별도 영업이익 8,165억원(-19.6% YoY, -6.9% QoQ) 전망  ▶ 목표주가 330,000원, 투자의견 매수 유지                    지난 30일 주가는 전일대비 6.15% 상승한 28만5000원으로 마감했다. 전일 종가 기준 주가수익배수(PER)는 8.0배, 주가순자산배수(PBR)는0.56배, 자기자본이익률(ROE)은 7.0%다.  → [바로가기] 전 증권사 보고서 원문서비스 '와이즈리포트'http://www.wisereport.co.kr/   이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는 아이투자로 문의하시기 바랍니다.     2025년 말까지 국내주식 온라인거래 수수료 무료(제비용 제외) [바로 확인]  ▶셀트리온 저리 가라! 美 바이오社 인수 추진중 목표수익률 1,500%!       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
308,7,"2019-01-31","08:59:22","[포토]발언하는 김병준 비대위원장, '자유한국당 비대위'","2025년 말까지 국내주식 온라인거래 수수료 무료(제비용 제외) [바로 확인]       [이데일리 노진환 기자] 김병준 자유한국당 비상대책위원장이 31일 오전 서울 여의도 국회에서 열린 비상대책위원회의에서 모두발언을 하고 있다.     ▶[무료추천] 개인정보 수집없는 카카오톡방 입장하기!  ▶ 하이스탁론, 선취수수료 없는 월 0.3%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
309,1,"2019-01-31","08:58:05","삼성전자, 2년 연속 사상 최대 실적..4분기는 부진(상보)","- 2018년 연간 매출 243.8조·영업익 58.9조·당기순이익 44.3조 기록 - 반도체 수요 감소와 스마트폰 시장 성장 둔화로 4분기는 악화 - 작년 4Q 매출 59.3wh·영업익10.8조로 전년비 10.2%·28.7% 급감    2025년 말까지 국내주식 온라인거래 수수료 무료(제비용 제외) [바로 확인]     삼성전자 서초 사옥 (사진=이데일리DB)  [이데일리 김종호 기자]삼성전자(005930)가 반도체 호황 등에 힘입어 지난해 2년 연속 사상 최대 실적을 경신했다. 하지만 반도체 수요 감소와 스마트폰 성장 둔화등으로 4분기에는 다소 부진한 실적을 기록했다. 여기에 시장 불확실성이 1분기까지 이어질 전망이어서 삼성전자의 고민이 깊어지는 모습이다.  삼성전자는 31일 2018년 실적 발표를 통해 연결 기준 매출 243조7714억원, 영업이익 58조8967억원을 기록했다고 밝혔다. 전년 대비매출은 1.75%, 영업이익은 9.77% 각각 늘었다. 2017년 올린 사상 최대 실적을 1년 만에 다시 경신한 것이다.     (자료= 삼성전자)  다만 지난해 하반기부터 호황을 누리던 메모리 반도체 수요 감소와 함께 스마트폰 시장의 성장 둔화가 이어지면서 4분기 실적은 다소 부진했다. 4분기 매출은 59조2650억원, 영업이익은 10조8006억원으로 전년 동기와 비교해 10.18%, 28.69% 급감했다.  부문별로는 4분기 반도체 사업이 매출 18조7500억원, 영업이익 7조7700억원으로 전년 대비 11%, 3% 줄었다. 모바일 사업부문도 매출 23조3200억원, 영업이익 1조5100억원까지 떨어졌다. 디스플레이 패널 사업도 매출 9조1700억원, 영업이익 9700억원으로 소폭 줄었다. 생활가전 부문은 매출 11조7900억원, 영업이익 6800억원을 올렸다.  삼성전자 관계자는 “반도체는 데이터센터와 스마트폰 관련주요 고객사들의 재고 조정 영향으로 메모리 수요가 감소해 실적이 하락했다”며 “디스플레이 패널도 OLED(유기발광다이오드)의 수익성 약화로 실적이 소폭 감소했다”고 설명했다. 이어 “TV와 생활가전에서는 프리미엄 제품 판매 호조로 실적이 개선됐다”고 덧붙였다.  삼성전자는 올해 1분기에도 계절적인 비수기로 접어들며 메모리 반도체와 스마트폰, OLED 수요 등의 수요 약세를 전망했다. 삼성전자는 인공지능(AI)과 전장 사업 등 신사업을 적극 추진해 사업 다각화 및 신성장 동력을 모색한다는 방침이다.  삼성전자 관계자는 “중장기적으로는부품 기술 혁신, 제품의 폼팩터와 5G(5세대) 기술 차별화 등을 통해 주력 사업의 경쟁력을 제고할 것”이라며 “AI와 전장 관련 신규 사업 등을 강화해 지속 성장하기 위해 노력할 계획”이라고 설명했다.     (자료= 삼성전자)       ▶[무료추천] 개인정보 수집없는 카카오톡방 입장하기!  ▶ 하이스탁론, 선취수수료 없는 월 0.3%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
309,2,"2019-01-31","08:58:04","네이버, 지난해 영업익 1조 밑돌아…""미래 기술 투자 집중""","4분기 영업수익 1조5165억원, 영업익 2133억원      네이버가 지난해 1조가 밑도는 영업이익을 내놓으며 2016년부터 이어온 '연간 영업익 1조원' 행진을 마감했다.  네이버는 지난해 연결 기준으로 매출 5조5천869억원, 영업이익 9425억원을 올렸다고 31일 밝혔다. 매출은 전년보다 19.4% 성장했지만, 영업이익은 20.1% 감소했다.  작년 4분기 매출은 19.8% 증가한 1조5165억원, 영업이익은 26.7% 감소한 2133억원 실적을 보였다.  매출을 사업 부문별로 살펴보면 지난해 4분기 광고 부문은 전년동기 대비 3.1% 증가한 1천551억원을 기록했다.  주력 사업인 비즈니스플랫폼 부문은 쇼핑검색광고와 검색형 상품의 성장으로 전년 같은 기간보다 14.4% 성장한 6585억원의 매출을 올린 것으로 집계됐다.  IT플랫폼 부문 매출은 네이버페이·클라우드 등 사업의 성장에 따라 2017년 4분기 대비 59% 성장한 1056억원을 기록했다.  콘텐츠서비스 부문의 매출은 15.8% 증가한 320억원, 라인 및 기타플랫폼 매출은 26.8% 성장한 5653억원을 각각 올렸다.  한성숙 대표는 ""온라인 생태계를 둘러싼 환경이 빠르게 변화하는 가운데 국경을 초월한 기술 경쟁 역시 더욱 치열해지고 있다""며 ""네이버는 이런 변화를도약의 기회로 삼아 국내외 시장에서 의미 있는 시도를 해나가며 미래에 대한 선제적 기술 투자에도 집중하겠다""고 말했다.   한편, 네이버는 주가안정 도모 및 주주가치 환원 목적으로 자사주 73만5295주(1000억원 상당)를 취득하기로 결정했다고 공시했다.   최수진 한경닷컴 기자 naive@hankyung.com    ▶▶[급등임박 공개]◀◀ 2019년 상반기 ""정부정책""수혜주 TOP 10 긴급공개 >>> (바로확인) ▷▷[주식 AI시대 개막]◁◁ 매수·매도 자동 프로그램으로 ""月300만원""씩 버는 회사원 화제! 최저금리로 갈아탈 수 있는 마지막 버스, 신용·미수·예담 대환하고 취급수수료 할인 받자! [ 무료 주식 카톡방 ] 국내 최초, 카톡방 신청자수 38만명 돌파 < 업계 최대 카톡방 > --> 카톡방 입장하기!! ▶▶▶[초대박종목 실시간 공유]◀◀◀ ""누적 수익률 343.9%"" 공짜로 확인!!→<<즉시 무료발송!>>     관련기사 ""1억으로 250만원씩 40개 종목 사들이고 번 돈이…"" 네이버 작년 영업이익 9425억원…전년 대비 20.1% 감소 ""어쩌면 좋나…앞길 막막"" 용산 집주인들 '날벼락' 女환자 마취하고 성폭행한 의사, 알고보니 '충격' 네이버, 지난해 영업익 9425억원…전년比 20.1%↓    ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
309,3,"2019-01-31","08:58:01","삼성전자, 지난해 시설투자 29조4000억...반도체 비중 85%(6보)","삼성전자가 지난해 시설투자에 약 29조4000억원이 집행됐다고 1월 31일 밝혔다. 각 사업별 시설투자를 살펴 보면 반도체 사업엔 총 23조7000억원을 투입했다. 전체 시설투자 가운데 약 85% 에 해당한다. 디스플레이 사업 시설투자는 2조9000억원이다. 삼성전자는 반도체 가운데 메모리 부문의 경우 평택 반도체 라인 증설로 지난 2017년 대비 소폭 증가했다고 설명했다. 파운드리(수탁 생산)는 지난 2017년에 10나노 공정 신규 증설이 완료됐고, OLED도 플렉시블 패널생산능력 증설 투자도 마무리돼 예년 수준으로 감소했다고 전했다. gmin@fnnews.com 조지민 기자  ▶▶2019년 상반기 ""정부정책"" 최대수혜주 TOP 10 긴급공개(바로확인) ▶▶[초대박종목 실시간공유]◀◀ ""누적수익률 343.9%"" 공짜로 확인!!→<<즉시 무료발송!>>  [ 파이낸셜뉴스 주요뉴스]  → 손석희·안나경 루머 확산되자 JTBC 결국.. → 3살 아들 잃어버린 부부, 38년 뒤 다시 만났더니.. → '만취' 40대 여성, 집 주차장에서 벌인 끔찍한 행동 → 김경수 구속소식 들은 경상남도 공무원들의 반응 → 저격당한 '저승사자' 윤석열 지검장 ""18년간.."" 무슨 일?  ▶ 이 종목 하나면 억대계좌 달성가능!<3시간만 무료공개>  ▶▶[급등임박 공개]◀◀ 2019년 상반기 ""정부정책""수혜주 TOP 10 긴급공개 >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
