page,row,date,time,title,body
160,1,"2019-10-21","08:57:43","10월 1~20일 수출 268억 달러…전년비 19.5% 감소","해당 자료가 없습니다."
160,2,"2019-10-21","08:57:30","인공호수 `파로호`는 이승만 대통령이 붙여준 이름…무슨 사연이?","파로호가 실시간급상승어에 등장해 화제다.  인공호수 '파로호'에 관한 이야기를 정병덕·윤정해 부부가 방송에서 했기 때문으로 보인다.  21일 방송된 KBS 1TV 시사교양프로그램 '인간극장'에서는 60여년 평생 그물질을 해온 정병덕·윤정해 부부의 이야기를 소개했다.  이들 부부는각각 열다섯, 열아홉 어린 나이에 정략결혼으로 함께 살기 시작했다고 밝혔다.  열다섯이 되던 해, 첫딸 옥분이를 파로호에서 잃었다는 윤정해씨는 이후 첫 딸 밑으로 줄줄이 육 남매를 낳았다고 했다.  식솔 많은 시집 살림을 꾸려야 했던 부부는 고통 속에서도 그물질을 멈출 수 없었다고 토로했다.  이들 부부는 ""파로호는 생명의 은인과 똑같다. 우리 식구를 다 살린 거나 다름없다""며 60여년간 그물질을 해온 이유를 설명했다.  파로호는 지난 1944년 건설된 화천 댐이 완공되면서 형성된 인공호수이다.  원래 명칭은 대붕호 혹은 화천호였으나 6·25 전쟁중이었던 1951년 5월 인근에서 한국군과 미국군이 중국군을 격파한 곳이라고 하여 1955년이승만 대통령이 '파로호'라는 이름을 붙였다.   [디지털뉴스국 이상규 기자]     ☞ 400조 프로젝트 핵심기술 개발! 단돈 2~3천원대 황금주!! ☞ 조용히 사서 묻어놔라! 10月 정말 큰돈 된다! ☞ 상한가 재료! 폭발 임박한 특급 바이오주!! ☞ 세계적인 신약개발 성공! 돈벼락 맞은 이 종목을 주목하라!!    [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
160,3,"2019-10-21","08:57:23","KG동부제철 곽재선 회장, 해외 세일즈 경영 본격화","?-20일부터 미국 5개 핵심 고객사 방문 비즈니스 협의 진행  ?-美 현지 시장 점검·철강 수출쿼터 면제 협조요청도 하기로  [헤럴드경제=이정환 기자] KG동부제철 곽재선 회장이 해외‘세일즈 경영’을 본격 시작했다. KG동부제철의 경쟁력 강화를 위해 이달부터 해외 수출시장 점검 및 고객사와의 협력확대 방안을 직접 챙기기로 했다.  KG동부제철은 곽재선 회장이 지난 20일부터 5박7일 일정으로 북미지역 고객사 릴레이 방문에 나섰다고 21일 밝혔다.  이번 미국 출장은 KG동부제철의 중장기 로드맵인 ‘수출 중심의 사업 재편’을 위한 첫 행보다. 곽 회장은 지난 9월 2일 취임식에서 현재 ‘55대 45’ 정도인 내수·수출 비중을 내년에 ‘45대 55’로 역전시키고, 2021년에는 ‘40대 60’으로 수출 비중을 끌어올리겠다는 중장기 로드맵을 발표한 바 있다.  곽 회장은 이번 미국 방문에 앞서 “중국의 철강생산 과잉, 글로벌 보호무역주의 확산 등으로 철강 업황이 좋지 않은 상황에서 활로를 찾아내는 것이 KG동부제철의 경쟁력”이라며 “강력한 수출 드라이브 전략으로 KG동부제철의 경쟁력을 키워야 한다”고 임직원들에게 강조했다.  북미 시장은 유럽과 더불어 KG동부제철의 핵심 수출지역이다. 지난해 KG동부제철 연간 수출물량의 약 20%를 차지했다. 특히 북미 시장은 KG동부제철의 핵심 제품인 석도강판 분야에서 최대 수출 시장이다.  곽 회장은 이번 방문 기간에 5곳의 주요 고객사 최고경영자(CEO)들을 만나 KG동부제철과의 협력 증진 방안을 협의할 예정이다. 미국 정부의 철강수입 쿼터와 관련해 쿼터 면제물량 확보를 위한 협조도 고객사들에 요청할 계획이다.  아울러, KG동부제철 미국법인(KG Dongbu USA)에도 들러, 미국내 철강산업 동향 및 영업현황을 점검할 예정이다.  KG동부제철 관계자는 “곽 회장의 미국 방문은 KG그룹 계열사로 새 출발한 KG동부제철의 변화와 새로운 경영전략을 설명하고 상호 협력관계를 증진시키기 위한것”이라고 설명했다.  한편, 곽 회장은 이번 미국 방문에 이어 11월에는 일본을 찾아 현지 고객사들과 협력방안을 논의할 계획이다.  attom@heraldcorp.com           [프리미엄 링크] ◆ [평생무료] ""주식카톡방"" 대박주를 추천받는데 100원도 안낸다~ ◆ 아직도 추천주를 돈내고 받으세요? ※섣부른 판단은 금물!! “실적株”만 추려담자 ◀지금 바로 신청   10%수익을 40%로 만들어 준다고?? 영웅스탁론이라면 가능~! [영웅스탁론]효과적인 레버리지를 이용하여 수익률을 4배로!!   저평가 실적株만 골라담아 드립니다. 전략적 투자종목 ◀ CLICK    실적은 배신하지 않는다! 2019년 하반기 급등할 “TOP SECRET” 종목 5선    [오늘의 인기기사] ◆ [국대스탁론]업계 최저금리 2.29%! 100%한종목 투자가능+신용/ 미수 대환가능 [오늘의 HOT 클릭] 오전 3시간 단타로 100만원 벌기 ▶ 종목보기 폭탄맞은증시 믿을 건 오로지 실적! “호실적株” 목표가 상향  ◆ 똑똑해진 소비자..한국도 이젠 소형차 시대 ◆ 2020년 한국 TV 2대중 1대 인터넷 연결된다"
160,4,"2019-10-21","08:57:16","[1021 개장체크] 반도체와 소재/산업재가 증시 풍향계",".ad {text-align:center; font-size:8pt; font-family:돋움;line-height:1.2}.title{font-size:14px;color:#203c76;font-weight:bold;margin-bottom:20px;}a,img {border:0; outline:none; selector-dummy:expression(this.hideFocus=true);}body,td,select,input,div,form,textarea,center,option,pre,blockquote {font-size:9pt; line-height:1.6; font-family:돋움;}table{width:100%; border:0px;}@media (min-width:650px){img {max-width:600px;height:auto}}@media (max-width:650px){img {max-width:500px;height:auto}}@media (max-width:550px){img {max-width:400px;height:auto}}@media (max-width:450px){img {max-width:300px;height:auto}}@media all and (max-width: 400px) {img {max-width:300px;height:auto}.tbl_dmd {width:340;text-align:right;border-collapse:collapse;}}.pv{display:none;}.popup {cursor : pointer;color:#0078c6;}.mttl {color:#821e1e;font-weight:bold;font-size:9pt;}.tldot {font-size:7pt;color:#0078c6;}td.pls {color:#ff3300;}td.mns {color:blue;}td.pls_ar {text-align:right;color:#ff3300;}td.ar {text-align:right;}td.ac {text-align:center;}.tbl_dmd {width:380;text-align:right;border-collapse:collapse;}.tbl_dmd {max-width:400;min-width:340;text-align:right;border-collapse:collapse;}.tbl_dmd td {padding-right:5;border:1px solid #dcdcdc;}.tbl_con {width:340;border-collapse:collapse;text-align:center;}.tbl_con td {padding-right:5;border:1px solid #dcdcdc;}r {display:none;} 제목 : [1021 개장체크] 반도체와 소재/산업재가 증시 풍향계"
160,5,"2019-10-21","08:57:00","CJ제일제당, CJ컵서 매출 250% 상승","""11월"" 찬바람 불 때 미리 챙겨야 하는 건? ※즉시 확인※     (사진=CJ제일제당)  [이데일리 송주오 기자] CJ제일제당은 지난 17일부터 나흘간 개최된 ‘더 CJ컵’에서 다양한 ‘비비고’ 매출이 전년대비 250% 증가했다고 21일 밝혔다.   CJ제일제당은 대회장 내 주요 코스 4곳과 갤러리 플라자 2곳에 비비고 컨세션(Concession)부스인 테이스트 비비고(Taste bibigo)를 운영했고, 4만 명이 넘는 갤러리들이 곳곳에서 ‘비비고’ 메뉴를 즐겼다. 매출도 지난해 대비 250% 이상 뛴 것으로 집계됐다.  테이스트 비비고에서는 제주의 식재료와 비비고를 활용한 핑거푸드와 한식 정찬 형태의 반상 등이 판매됐다. 지난해 인기 메뉴였던 비비콘을 비롯해 비비고 모둠잡채, 왕교자프라이즈, 수교자 만둣국, 비빔김밥, 비비고 한상차림 등 다양한 한식을 선보였다. 특히 비비고 모둠잡채는 외국인 갤러리들 사이에서 호평을 받으며 케이푸드(K-FOOD) 인기 메뉴로서의 가능성을 엿볼 수 있었다.  PGA 한정 메뉴인 ‘콘도그(‘K-orndog’)’도 인기를 끌었다. 이 메뉴는 ‘한국식 콘도그(Korean Corn dog)’라는 콘셉트로, 빵의 바삭한 식감을 살리고 고추장 소스로 맛을 차별화했다. 익숙한 메뉴에 색다른 소스 맛으로 첫 날부터 불티나게 판매됐다. 들고 다니며 간편하게 먹을 수 있다는 점이 주효했다.  박정윤 CJ제일제당 비비고팀장은 “기존에 운영하던 메뉴와 더불어 PGA 투어 스폰서십을 통해 글로벌에서 검증된 ‘비비고 모둠잡채’, ‘콘도그’ 등을 선보이며 지난해 보다 훨씬 더 많은 갤러리들의 호평을 이끌어냈다”며 “글로벌 대표 한식 (K-FOOD)브랜드에 걸맞게앞으로도 한국 식문화를 전세계인들이 즐길 수 있도록 다양한 마케팅활동을 전개할 계획”이라고 말했다.     ▶ 긴급) 주식으로 억대계좌 만들 절호의 기회! (급등임박 종목확인 클릭)  ▶ 하이스탁론, 선취수수료 없는 월 0.2%대 최저금리 상품 출시       ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
160,6,"2019-10-21","08:57:00","부산시, 노숙인 등 취약계층에 독감예방 무료 접종","[부산=뉴스핌] 남동현 기자 =  부산시는 동절기 노숙인 및 쪽방 주민의 건강관리를 위하여 노숙인 및 쪽방주민 대상 무료 독감예방접종 사업인 '헬핑 핸즈(Helping Hands)'를 추진한다고 21일 밝혔다.  '헬핑 핸즈'는 사노피 파스퇴르㈜의 독감 백신 후원으로 예방접종사각지대에 있는 노숙인 및 쪽방촌 주민들의 건강한 겨울나기를 돕기 위해 기획되었다.   부산시청 전경 [사진=부산시청] 2019.1.7.  시는 2018년 시범사업을 진행, 노숙인 및 쪽방촌 주민 200여 명이 독감예방 백신을 접종했다.  후원기관인 사노피 파스퇴르㈜는 지난 8년 동안 서울시를 비롯해 경기, 인천 등에서 의료 사각지대에 놓인 노숙인 및 쪽방촌 주민에게 독감 예방접종을 진행하며, 지난해까지 총 3만 8100명을 지원했다.  지난해 시범사업과 같이 올해 사업도 8개 기관의 재능 기부와 협업으로 이루어지며 △부산시 제반 행정사항지원 △사노피 파스퇴르㈜ 독감 백신 후원 △부산시노숙인시설협회와 (사)부산밥퍼나눔공동체는 노숙인 등 대상자 관리 및 무료급식을 지원한다.  또 △대한결핵협회 부산시지부 백신 보관장소 및 행정지원 △그린닥터스 의사인력 지원 △부산광역시간호사회 간호봉사단 파견 △부산광역시자원봉사센터에서 사업을 주관한다.  올해 독감예방접종은 23일 동구 쪽방상담소를 시작으로 28일 금정희망의집, 29일 화평생활관, 31일 부산진구 쪽방상담소, 11월 1일 부산희망등대노숙인종합지원센터, 11월 8일 부산진역 무료급식소에서 진행된다.  내달 8일부산진역 무료급식소에서는 부산지역 기업들과의 연합활동으로 약 400여 명에게 특식을 지원하고 급·배식 활동을 함께 해서 기업들의 관심도 끌어낼 예정이다.  독감 백신 접종자에게는 지난 5월 부산브이페스티벌에서 여러 기업의 후원으로 제작된 '드림박스'를 배부할 예정이다. '드림박스'는 샴푸, 비누 등 생활에 필요한 생필품으로 구성됐다.  시 관계자는 ""동절기 노숙인 및 사각지대에 놓인 쪽방주민 등 취약계층이 건강한 겨울을 날 수 있도록 민·관 협력 체계를 기반으로 꾸준히 노력하겠다""고 말했다.  ndh4000@newspim.com      ☞ 【단독】 5년 연속 매출 1조 달성한 高실적주 TOP5 大 공개(확인)"
160,7,"2019-10-21","08:56:56","브렉시트 불확실성에 영국 파운드화 가치 하락 전환","이달 말 예정된 영국의 유럽연합(EU) 탈퇴(브렉시트)가 다시 불확실해짐에 따라 영국 파운드화의 가치가 소폭 하락했다.  블룸버그 집계에 따르면 21일(현지시간) 현재 환율은 파운드당 1.2908달러로 전 거래일인 18일 1.2984달러보다 0.6% 떨어진 수준에서 형성되고 있다.  파운드화의 가치는 브렉시트가 마무리될 것이라는 기대 속에 지난 15일부터 18일까지는 4거래일 연속 상승했다.  앞서 영국 정부는 이달 31일 브렉시트 시행을 앞두고 EU와 포괄적인 합의를 이뤘다.  그러나 영국 하원이 이 합의안에 대한 승인을 보류함에 따라 영국 정부는 다시 브렉시트 연기를 EU에 요청했다.  만일 EU가 이 요청을 받아들이지 않으면 영국이 아무런 합의 없이 EU를 탈퇴하는 '노딜 브렉시트'가 현실화할 수 있다.   [디지털뉴스국]     ☞ 400조 프로젝트 핵심기술 개발! 단돈 2~3천원대 황금주!! ☞ 조용히 사서 묻어놔라! 10月 정말 큰돈 된다! ☞ 상한가 재료! 폭발 임박한 특급 바이오주!! ☞ 세계적인 신약개발 성공! 돈벼락 맞은 이 종목을 주목하라!!    [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
161,1,"2019-10-21","08:55:04","울산시, 대규모 건설 현장 하도급 실태 조사","울산시는 21일부터 11월 20일까지 대규모 건설공사 사업장에 대한 하도급 실태 조사를 벌인다. 지역 내 공공공사 현장 가운데 10억원 이상 건설공사, 민간사업 공동주택 100가구 이상 사업장 등이 대상이다. 시는 전문건설협회, 기계설비협회 등과 함께 하도급 참여 실태 분석, 하도급 대금 지급보증서 교부 여부, 하도급자에 대한 선금급과 기성금 적기 지급 여부 등을 점검한다. 설계변경 등에 따른 하도급 대금 조정 여부, 건설기계 임대차계약서 작성 여부, 하도급 계약사항 통보 적정 여부, 무등록업체 하도급 여부, 건설 현장 보호구 착용 상태, 기타 하도급 위반 등도 조사한다. 시는 조사 후 경미한 사항은 현지 지도와 함께 시정하도록 하고, 위법·부당한 행위는 건설산업기본법에 따라 행정 조치한다.  /울산=장지승기자     ▶▶ 2020년 주요 정책 발표! 정부 정책 최대 수혜주 TOP 5 (무료 확인)  ▶▶ 임상3상 재료 임박! 목표수익률 최소 500%!  ▶▶ [무료공개] ◀◀ 지금 ""100만원""만 있어도 당장 ""이것""부터 사라!! (바로 확인)    [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
161,2,"2019-10-21","08:55:03","미래에셋 TIGER 인도레버리지증권상장지수투자신탁(주식혼합-파생형)(합성) ETF기타시장안내","*"
161,3,"2019-10-21","08:55:00","""오리온, 3분기 영업익 988억원...전년비 25.6%↑""-신한금투","*        ETF기타시장안내   제목 인도 시장 휴장 안내  내용 2019년 10월 21일은 인도 Assembly Elections 휴일로 주식/선물 시장이 휴장됩니다. 휴장일 동안 CNX Nifty Index 지수의 등락률은 변동하지 않을 예정입니다. 따라서 해당 기간 동안 추정순자산가치(iNAV)는 환율변동에 의해서만 움직인다는 점에 유의하시어 투자하시기 바랍니다.   한편 본 ETF의 유동성공급자(LP)는 싱가폴 상장 Nifty 선물의 선물을 이용(헤지)하여 장내 유동성을 공급하고 있습니다. 싱가폴 상장 Nifty 선물는 정상적으로 거래되므로 금일동안 유동성공급자(LP)는 실시간 선물 거래가격을 바탕으로 적정호가를 제시할 예정입니다. 투자자께서는 참고하시기 바랍니다.     기타 투자판단에 참고할 사항 * 인도 시장 휴장일: 10월 21일 (Assembly Elections)"
