page,row,date,time,title,body
266,1,"2019-06-27","08:59:17","MLB 코스메틱, 한국 남성화장품 시장 공략? 신세계백화점 면세점 입점","연일 열리고 있는 ‘2019 메이저리그’로 전세계의 관심이 집중되고 있는 시점에 미국 최대 스포츠리그 브랜드인 MLB COSMETICS(엠엘비 코스메틱)이 본격적으로 국내 남성화장품 시장에 대한 공격적인 마케팅을 시작했다.  ‘MLB’ 화장품 라이센스를 보유한 ㈜에스고인터내셔널(SGO INTERNATIONAL, 대표 유병영)이 최근 신세계 면세점 명동본점과 강남점, 신세계온라인 면세점에 ‘MLB 코스메틱’ 브랜드 입점을 완료하고 본격적인 판매에 들어갔다고 27일 밝혔다.  에스고인터내셔널 유병영 대표는 “2017년 9월 미국 MLB본사와 미국 최대 브랜드인 MLB와 MLB 소속 전 30개 구단의 과거와 현재 사용한 모든심볼 디자인과 컨텐츠를 코스메틱 부문에 활용할 수 있는 라이선스 계약을 체결했다”고 밝혔다.  이 회사는 지난해 8월 남성들을 위한 클래식 스킨케어 ‘MLB GROO’ (엠엘비 그루) 라인을 성공적으로 런칭한 바 있다.  MLB(엠엘비) 코스메틱은 액티브 라이프스타일과 워크아웃에 최적화된 실용적인 라인들로 구성돼 건강한 피부 컨디션과 밸런스 케어에 최적화된 액티브뷰티(Active Beauty)를 추구하는 브랜드다.  남성을 위한 뷰티 전문 라인 ‘MLB GROO’(엠엘비 그루)는 간편하고 실용적인 남성 그루밍 제품으로 페이셜케어부터 바디케어, 썬케어, 트래블킷 등 다양하게 구성됐다.  유 대표는 “그루밍족이 증가하면서 국내 남성화장품 시장이 1조2000억 규모로 세계 최고 수준이다. MLB제품은 자외선 차단, 피부진정, 보습을 통해 운동 후 피부 컨디션 케어에 최적화된 제품들이다. ‘LA 다저스’, ‘뉴욕 양키스’, ‘보스턴 레드삭스’ 등 각 구단 별 특색을 살려 조향된 시그니처 향을 적용해 소비자들의 다양한 니즈를 공략하겠다”고 밝혔다.  또한 유 대표는 “MLB 코스메틱은 MLB만의 매력을 트렌디하고 모던한 감성으로 재해석한 코스메틱 브랜드다. 이번 신세계 면세점 입점은 런칭 이후 지속적인 해외 바이어들의 요청으로 진행된데 의미가 깊다. MLB의 패셔너블한 디자인을 뷰티로 접목해 글로벌 트렌드인 액티브 뷰티 시장에서 빠르게 매니아층을 형성할 것으로 보인다”라고 밝혔다.  MLB 코스메틱은 신세계 면세점 입점 기념으로 구매 금액별 여행세트와 본품 증정 등 다양한 프로모션을 진행하며, 신세계 면세점 명동 본점과 강남점, 온라인에서 동시 진행된다.  MLB GROO, MLB PLAY 라인에 ‘LA 다저스’, ‘뉴욕 앙키스’, ‘보스턴 레드삭스’ 등 3개 구단의 제품을 출시한 이 회사는 앞으로 MLB 30개구단의 특색을 살린 향과 디자인을 바탕으로 다양한 제품과 7월에는 남녀가 함께 사용할 수 있는 MLB PLAY(엠엘비 플레이)라인의 신제품도 출시할 예정이다.  샤넬, 구찌, 디올, 지방시, 버버리 등 패션업계들도 속속 화장품으로 영역을 확장하고 있다. 패션 분야에서는 이미 성공을 거둔 MLB 브랜드가 남성화장품 시장에 합류하면서 남성화장품 시장은 1조원을 넘어서 2020년도에는 1조 4000억원에 이를 것으로 예측된다.   최영희 기자(che@etoday.co.kr)   [오늘의 핫클릭] ●""200만원으로 3억 벌었습니다."" 30대男 화제! ●이마트 ""단 2주 동안 맛볼수 있는 '1% 희귀 복숭아' 맛보세요"" ●원·달러 NDF 1153.3/1153.5, 2.05원 하락..미중 정상회담 기대 ●1위 자리 뺏길라...CU가 부랴부랴 가맹점주 챙기는 까닭은? ●전경련 CEO 하계포럼 개최…불황 이길 비즈니스 모델은?        Copyrightⓒ이투데이, All rights reserved. (무단 전재 및 재배포 금지)   프리미엄 경제신문 이투데이    "
266,2,"2019-06-27","08:59:10","에스앤씨엔진 ""FR변속기어 개발…中 지리자동차에 독점공급""","[이데일리 김대웅 기자] 중국 자동차부품 전문기업 에스앤씨엔진그룹(900080)은 자회사 진강청다기어유한회사가 FR(후륜구동) 변속기어 개발에 성공해 중국 지리자동차(Geely·吉利) 자회사인 쌍림(SHUANGLIN)의 최신형 기어세트 M04프로젝트에 독점 공급한다고 27일 밝혔다.  SHUANGLIN M04프로젝트 관계자들은 진강청다를 방문해 M04프로젝트의 양산 준비작업을 확인, 이번 소량 수주량(100세트)의 공급을 8월 15일까지 마치고 이를 기반으로 2020년 대량양산 착수를 위한 발판을 마련한다.  AT 수직자동변속기는 후륜구동형이며 전세계에서 후륜구동형 자동변속기를 생산할 수 있는 자동차브랜드는 SHUANGLIN, 독일 ZF, 일본 아이신(AISIN), 한국 현대자동차그룹이 있다.  현재 SHUANGLIN은 베이징자동차, 상치GM우링, 정저우닛산, 황하이자동차, JAC, 다청자동차 등의 브랜드와 M04 변속기세트 계약을 체결한 상태이고 특히 지리자동차가 개발한 다양한 프리미엄급 모델에도 M04 변속기가 탑재될 예정이다.  진강청다 관계자는 “선진적 생산설비와 완성도 높은공정기술을 보유하고 있어 내년초 M04양산이 무리없이 진행될 것”이라며 “SHUANGLIN에 변속기어 독점 공급으로 진강청다의 연간 생산액은10억위안에 달할 것”으로 전망했다.     HUANGLIN 품질전담팀 관계자가 진강청다 공장에서 M04샘플을 테스트하고 있다.       ▶ 하이스탁론, 선취수수료 없는 월 0.2%대 최저금리 상품 출시   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
266,3,"2019-06-27","08:59:02","대유위니아, 위니아 제습기 판매량 지속 증가","- 6월 셋째주 판매량 전주대비 20%↑…10ℓ이상 대용량 제품 인기  [이데일리 박철근 기자]    (사진= 대유위니아)  본격적인 장마를 앞두고 제습기 판매량이 지속 증가하고 있다.  27일 대유위니아(071460)에 따르면 6월에 접어들면서 제습기(사진) 판매량이 매주 늘고 있다. 6월 2주차(10일~16일)에는 전주 대비 판매량이 15%, 3주차(17일~23일)에는 전주 대비 20%늘었다.  회사 관계자는 “장마와 반복되는 폭염으로 실내 환경이 악화되면서 제습기 판매는 7월까지 상승세를 탈 것으로 기대한다”고 설명했다.  회사측에 따르면 대용량 제품에 대한 선호도가 큰 것으로 나타났다. 올해 제습기 판매량 중 80%가 11ℓ와 18ℓ 등 대용량제품이라고 회사측은 전했다.  대유위니아 관계자는 “지난 4월 출시한 신제품군 가운데 16ℓ 형은 정속형 모델 중 최고의 제습 효율을 자랑해 전기료 절감에 효과적”이라며 “위니아만의 기술력이 적용된 ‘듀얼 컴프레서’로 진동과 소음은 줄이면서 제습 효과가 더욱 강력하다”고 말했다. 이어 “모든 제품군에 대한아토피협회로부터 ‘아토피 안심마크(KAA)’를 획득해 예민한 피부를 가진 이들도 안심하고 사용할 수 있다”고 덧붙였다.     ▶ 하이스탁론, 선취수수료 없는 월 0.2%대 최저금리 상품 출시   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
266,4,"2019-06-27","08:59:00","[SEN]유진투자 ""이노메트리, 2차전지 수요 확대로 실적 성장 지속""","유진투자증권은 27일 이노메트리(302430)에 대해 “2차전지 수요 확대 및 검사장비의 수요 확대로 실적 성장이 지속될 것“이라고 전망했다. 다만 투자의견과 목표주가는 제시하지 않았다.  박종선 연구원은 “현재 글로벌 2차전지 업체들의증설이 활발해짐에 따라 관련주에 대한 관심도 꾸준히 증가할 것으로 예상된다”며 “이노메트리는 2차전지 수요 확대 및 검사장비의 수요 확대로 실적 성장이 지속될 것”이라고 밝혔다. 이어 “2차전지 스택제조 및 용접 검사장비로 사업영역을 확대하고 있어 기대감이 높다”고 언급했다.  박 연구원은 “글로벌 전기차 배터리 업체들의 CAPA(생산능력) 증설이 이어지고 있으며, 2차전지 검사장비 수요도 꾸준히 확대되고 있어 이는 동사의 실적에 긍정적”이라며 “이노메트리의 장비는 배터리 타입과 무관하게 적용이 가능하고 전수검사를 할 수 있어 2차전지 검사장비 매출은 지속적으로 성장할 것”이라고 분석했다.  특히 그는 “내년부터 스택제조 장비 및 용접 검사장비 부문에서 본격적인 매출이 발생될 것으로 예상된다”며 “후발주자로 사업을 시작했으나 기존 업체 대비 생산속도가 약 30% 이상 빠르다는 장점을 보유하고 있다”고 설명했다. 아울러 “2019년 기준 PER(주가수익비율)이 19.8배로 국내 동종업계 대비 저평가됐다”고 판단했다.  /배요한기자 byh@sedaily.com    ▶▶ [TOP SECRET] 2019년 정부 정책 최대 수혜주 TOP 10 大공개! (바로 확인)  ▶▶ 매수하면 100%수익! 인생역전 가능한 종목! (막차 타실 분 클릭)  ▶▶ VVIP혜택 3일간 무료 ◀◀ 상승할 섹터&급등주는 무엇일까? 고급정보 3일간 무료로 즐기고, 동남아여행권까지!    [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
266,5,"2019-06-27","08:59:00","뉴욕 양키스, 또 MLB 연속 신기록... 29G 연속 홈런에 끝내기 승리","[서울=뉴스핌] 김용석 기자 = 뉴욕 양키스가 메이저리그 연속 경기 팀 홈런 신기록을 하나 더 늘렸다.  뉴욕 양키스는 27일(한국시간) 미국 뉴욕 양키스타디움에서 열린 2019 시즌 메이저리그(MLB) 홈경기서 토론토 블루제이스를 상대로 8대7로 역전승했다.   양키스 29경기연속 홈런 기록을 이은 디 그레고리우스의 홈런 장면. [사진= 로이터 뉴스핌]     끝내기 승리와 팀 29경기 연속 홈런을 자축하는 양키스 선수들. [사진= 로이터 뉴스핌]  이날 양키스는 0대5로 뒤진 2회말 디디 그레고리우스가 토론토 선발 트렌트 손턴을 상대로 중월 솔로 홈런을 터트려 29경기 연속 팀 홈런을 채웠다.  전날 양키스는 토론토를 상대로 2002년 텍사스 레인저스가 세운 메이저리그 역대 최다 연속 경기 팀 홈런 기록을 세웠다. 양키스는 26일 1회말 DJ 르메이유의 홈런으로 28경기 연속 팀 홈런을 기록했다.  양키스는 4회말 D.J. 르메이유의 우중월 투런포에 이어 7대7로 동점이던 9회말 1사 1, 2루 상황에서 글레이버 토레스의 우중간 끝내기 안타로 승리를 안았다.     fineview@newspim.com      ☞ 【포착】 다국적 바이오 기술이전 가능성 높은 종목 TOP5 大 공개(확인)  ※당장 내일 급등나올종목 공개 ◀지금 바로 신청"
266,6,"2019-06-27","08:58:59","장마 대비, G9쇼핑으로 걱정 뚝","이베이코리아가 운영하는 G9가 본격적인 장마 시즌을 맞아'장마 필승템' 기획전을 진행한다고 27일 밝혔다. 레인부츠 등 장마 패션 아이템부터 습기 퇴치용품 등 관련 상품들을 구매 목적별로분류해 할인가에 선보인다. '프랑프랑 2017 신시아 트렌치 레인코트'를 비롯해 우산, 부츠, 방수가방 등 장마 패션잡화가 다양하게 마련됐다.  장마철 필수템이라고 할 수 있는 제습기와 건조기 등 가전 제품도 다양한 가격대로 선보인다. '위닉스 뽀송 제습기 17L', '휘센 16L 듀얼 인버터 제습기', '보아르 모아 미니 제습기 원룸 소형 가정용', '샤오미 디어마 휴대용 가정용 미니 제습기·건조기', '차이슨 제습기 PRO 2 대용량 필터버전' 등이 대표 상품이다.   '린나이 가스 빨래 의류건조기'는 온도센서 등 각종 센서의 제어로 정확하고 신속한 건조가 가능하고, 소프트 코스로 의류손상을 최소화한 제품이다. '삼성 건조기 DV90M53B0QP'는 인버터 저온제습으로 전기료 부담은 낮추고 시간은 절약해준다. 먼지와 보풀을 한번에 잡는 올인원 필터가 특징이다.  '샤오미 디어마 다용도 신발건조기', '슈메이트 무선 UV살균 신발건조기 CK900S' 등 장마철 꼭 필요한 신발건조기도 소개한다. G9 컨텐츠팀 한지수 팀장은 ""이번주부터 장마 시즌에 돌입하는 만큼, 보송하고 쾌적하게 장마철을 날 수 있는 다양한 아이템을 모아 기획전을 준비했다""며 ""가정에서 꼭 필요한 건조기, 제습기부터 장마 패션을 완성시켜줄 제품까지 선별해 장마 준비를 한번에 끝낼 수 있도록 했다""고 말했다.     yjjoe@fnnews.com 조윤주 기자  ▶▶ 2019년 정부 정책 최대 수혜주 TOP 5 (무료 확인) ▶▶[무료공개]◀◀ ""100만원""만 있어도 당장 ""이것""부터 사라!! >>> (바로 확인)  [파이낸셜뉴스 주요뉴스]  → 박지원의 예언 ""黃·나경원, 이렇게 끌려 다니면.."" → 교회서 만난 남자, 여친과 사귄지 한 달 만에 벌인 일.. '소름' → 밤에 불 안끄고 잤더니.. 몸에 나타난 놀라운 변화 → 러 무인정찰기 놀라운 성능, 최대 20km까지 약 40분간.. → 음주운전 걸리자 저수지로 뛰어들어간 남성, 30분만에..  ▶’더 빠질 곳이 없는‘ 특급재료 바이오株! <3시간만 무료공개> ▶▶[무료공개]◀◀ 2019年 하반기 ""정부정책"" 최대 수혜주 TOP 03 긴급공개!! >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
266,7,"2019-06-27","08:58:58","'멜라니아의 입'에서 '트럼프의 입'으로…그리샴 대변인 발탁 배경은?","'멜라니아의 입' 스테파니 그리샴, 백악관 대변인으로 임명    트럼프 ""멜라니아가 사랑하는 그녀…훌륭하게 일 해낼 것""      '멜라니아의 입'으로 알려진 스테파니 그리샴 대변인이 도널드 트럼프 미국 대통령의 새로운 '입'으로 전격 발탁됐다.   25일(현지시간) 외신 등에 따르면 트럼프 대통령은 이달 말 물러나는 세라 샌더스 백악관 대변인 후임에 멜라니아 여사의 대변인인 스테파니 그리샴을 임명했다.  뉴욕타임스는(NYT) 그리샴 신임 대변인이 지난 3월 빌 샤인의 사임 후 공석이었던 공보국장을 겸임하는 동시에 멜라니아 여사와 관련해 해왔던 직도 유지할 것이라고 전했다. 멜라니아 여사의 두터운 신임을 등에 업고 '퍼스트레이디' 업무를 관장하는 백악관 이스트 윙(동관)의 대변인에서 대통령 집무실 등이 있는 웨스트윙(서관)의 대변인으로 영향력을 대폭 넓히게 되는 것이다.   AP통신에 따르면 그리샴 신임 대변인은 2017년 초 트럼프 대통령 취임 후 백악관 부대변인으로 일하다 3월 웨스트윙으로옮기면서 멜라니아 여사의 '최측근'으로 자리매김했다. 실제 그리샴 신임 대변인의 낙점 발표는 멜라니아 여사의 트윗을 통해 이뤄졌다.   멜라니아 여사는 이날 트위터를 통해 ""스테파니 그리샴이 차기 백악관 대변인 겸 공보국장이 될 것이라는 걸 발표하게 돼 기쁘다. 그녀는 나와 2015년부터 함께 일 해왔다""며 그리샴 신임 대변인이 공보국장도 겸하게 됐다고 밝혔다.  이어 ""대통령과 나는 행정부와 우리나라를 위해 일할 이 이상의 적임자를 생각할 수 없다""며 ""스테파니가 백악관의 양쪽 모두를 위해 일할 수 있게돼 들뜬다""고 말했다.  그는 초대 대변인이었던 숀 스파이서, 그리고 샌더스 대변인에 이어 트럼프 행정부 들어 세 번째 백악관 대변인이 됐다. 그리샴 신임 대변인은 2016년 대선 초창기부터 트럼프 대통령을 위해 일해 왔다. 그는 이번주 트럼프 대통령의 방일 및 방한 일정을 수행한다고 AP통신은 전했다.  트럼프 대통령은 이날 백악관에서 신임 대변인 인선과 관련, ""스테파니는 처음부터나와 함께 해 왔다. 그리고 지난 2년간 퍼스트레이디를 위해 일해 왔다. 그녀는 환상적인 일을 했고, 퍼스트레이디는 그녀를 사랑한다. 그녀는 매우 유능하다""고 전했다.   이어 그리샴 신임 대변인에 대해 ""그녀는 실제로 미디어와 매우 잘 지낸다. 많은 언론계 사람들이 그녀를 매우 좋아한다. 그녀가 환상적이고 훌륭하게 일을 잘 해내리라 생각한다""며 ""오늘 아침 직을 제안했고, 퍼스트레이디가 매우 행복해한다""고 밝혔다.  이소은 한경닷컴 기자 luckysso@hankyung.com 기사제보 및 보도자료 newsinfo@hankyung.com     관련기사 국민은행으로 계좌 옮겼더니 벌어진일 도올 ""이승만, 국립묘지서 파내야""…결국 ""올 들어 49% 올랐는데 더 오른다""…폭탄 전망 [HK영상] (여자)아이들만의 뻔하지 않은 힙합, '4연속히트 ""Uh-Oh(어-오)""' 송가인 새차 자랑, 장영란""A급 연예인만 타는 차""    ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
267,1,"2019-06-27","08:57:08","엔에이치투자증권(주) 상장지수증권 괴리율 초과 발생(QV 레버리지 WTI원유 선물 ETN(H))","*"
267,2,"2019-06-27","08:57:03","엔에이치투자증권(주) 상장지수증권 괴리율 초과 발생(QV 인버스 레버리지 WTI원유 선물 ETN(H))","*"
267,3,"2019-06-27","08:57:00","[스타톡] '비스트' 이성민 ""촬영 후 성취감 느꼈죠""","[서울=뉴스핌] 장주연 기자 = 이제는 자타공인 충무로를 대표하는 배우다. 배우 이성민(51)이 ‘목격자’(2018) 이후 또 한 번주연작을 들고 여름 극장가 대전에 합류했다. 그의 신작은 지난 26일 개봉한 영화 ‘비스트’다.  ‘비스트’는 프랑스 영화 ‘오르페브르 36번가’를 재해석했다. 희대의 살인마를 잡을 결정적 단서를 얻기 위해 또 다른 살인을 은폐한 형사 한수와 이를 눈치챈라이벌 형사 민태의 쫓고 쫓기는 이야기를 담았다.    “잔뜩 힘이 들어간 채로 웅크리면서 봤어요(웃음). 숨을 조심스럽게 쉬면서 볼 수 있는 단단한 스릴러가 나왔다고 생각해요. 아마 스릴러를 좋아하면 즐겁게 볼 수 있지 않을까 싶죠. 물론 영화가 주는 메시지도 결코 가볍지 않고요. 영화를 보고 나면 이런저런생각을 해볼 수 있는 여지를 주죠. 만족스러워요.”  극중 이성민은 한수를 열연했다. 인천중앙경찰서 강력 1팀의 에이스 형사. 대한민국을 뒤흔든 충격적인 살인사건의 범인을 쫓던 중 마약 브로커 춘배(전혜진)를 통해 범인을 잡을 결정적 단서를 얻는다. 그리고 그 과정에서춘배의 살인사건을 은폐한다.  “한수는 휴가도 제대로 못갔을 거예요. 한 번 꽂히면 절대 물러서지 않는 성향이죠. 범죄자 검거에도 집착이 있어요. 와이프와 별거한 이유도 그거죠. 그렇다고 민태처럼 승진 욕심이 있는 것도 아니고요. 한편으로는 쉬고 싶지만, 이 일이 끝이없는 거죠. 그러다 한 사건에 엮이면서 곤경에 처하는 거예요. 개인적으로는 또 오마담, 춘배를 대하는 태도에서 보이는 인간적 면도 좋았죠.”    매력적인 캐릭터임은 분명했지만, 연기 자체가 쉽진 않았다. 한수는 한순간의 선택으로 극한의 상황에 처하게 되는 인물. 특정 단어 혹은 문장으로 설명할 수 없는 복잡하고 다층적인 감정선을 소화해야 했다.  “막막했어요. 어떻게 표현해야 할까 고민이 많았죠. 감독님도 계속 괴롭혔는데 답을 안주시더라고요(웃음). 어렴풋한 상상으로 시작했어요. 감독님은 쫓아가는 한수를 통해 그의 심리를 진하게 보여주고 싶어 하셨어요. 덕분에 전 극단적 감정을 연기하는 경험을 했죠. 사실 자신 없는 연기였어요. 그래서 지금은 ‘취득했다, 겪었다’는 느낌이 커요. 힘들긴 했지만, 제게없는 걸 발견한 기회였죠.”  그는 이정호 감독 덕분이라고 했다. 사실 이성민은 친근하고 따뜻한 이미지가 강한 배우다. 하지만 이 감독은 늘 그에게서 낯선 얼굴을 끄집어냈다. 전작 ‘방황하는 칼날’(2014)도 그랬다. ‘베스트셀러’(2010) ‘방황하는 칼날’에 이어 이 감독과 세 번째 작품을 한 이성민은 “바로 그게 이 감독의 매력”이라며 웃었다.   “감독님이 배우들을 짜내는 스타일이에요. 배우들의 연기를 끄집어내는 게 탁월하죠. 사실 배우 입장에서는 내게 없다고 생각한, 잠재된 능력을 끌어내 주니까 좋아요. 감독님 작품을 보면특정 이미지로 익숙한 배우도 잘 안써요. ‘방황하는 칼날’ 때도 전 그 장르에 익숙하지 않은 배우였죠. ‘베스트셀러’를 보면 깜짝 놀랄거예요. 지금 대한민국을 흔드는 좋은 배우가 다 나오거든요. 안목도 탁월해요.”    전작인 ‘공작’ 이야기도 빠질 수 없었다. 이성민은 이 영화로 제27회 부일영화상, 제55회 대종상영화제, 제38회 한국영화평론가협회상, 제10회 올해의 영화상, 제55회 백상예술대상에서 남우주연상(남자 최우수연기상)을 거머쥐었다.  “비교적 그것과 현실을 잘 구분하죠. 백상에서 상 받고 집에 가서 바로 음식쓰레기를 버린 것처럼요. 하하. 당연히 좋긴 하죠. 스무 살 때부터 지금까지 군대 갔을 때 빼고는 연기를 안한 적이 없어요. 늘 배우로 살아왔죠. 배우로서는 꿈을 이룬 거니까 너무 기뻐요. 한편으로는 다행이다 싶으면서 마음이 편하죠. 배우로 살면서 영화사에 뭐든 하나 남기고 가는구나 싶죠. 그러나 말했듯이 내 현실은 달라지지 않았다는 점(웃음).”  가장 이성민은 달라지지 않았을지언정 배우 이성민은 달라졌다. 벌써 정해진 차기작만 세 편. 영화 ‘남산의 부장들’ ‘미스터 주’ 촬영을 마친 그는 현재 ‘제8일의 밤’ 촬영에 들어갔다. 힘들지 않냐는 걱정에 그는 재차 마음이 편해져서 괜찮다고 했다. 가벼워진 마음이 단지 트로피 때문만은 아니다. 다수의 작품, 특히 ‘공작’을 기점으로 이성민은 자신이 혼자가 아니라는 걸 깨달았다.    “사실 예전에는 뭔가 홀로 하고 있다는 생각이 많이 들었어요. 근데 이제 좋은 연기, 캐릭터를 만들 수 있게 도와주는 스태프들과 내가 함께 가고 있다는 걸 깨달았죠. 연기라는 걸 나 혼자 하는 게 아니라는 걸 느낀 거예요. 그걸 알고 나니 확실히 덜 외롭죠. 행여 촬영이 힘들어도 마음은 힘들지 않아요. 행복합니다(웃음).”     jjy333jjy@newspim.com [사진=NEW] 봉준호 감독 '기생충', 1000만 영화 등극할까 [씨네톡] 오컬트 뮤지엄이 열렸다 '애나벨 집으로' '청년경찰' 영광 재현할까…박서준·김주환 감독, '사자'로 여름 극장가 출격 수지, '만추' 김태용 감독과 만날까…소속사 ""긍정 검토 중""      ☞ 【포착】 다국적 바이오 기술이전 가능성 높은 종목 TOP5 大 공개(확인)  ※당장 내일 급등나올종목 공개 ◀지금 바로 신청"
